Book-Author,num_ratings,avg_rating
maxine hong kingston,8,7.125
robert fisher,8,7.125
cathy yardley,8,7.125
rene barjavel,17,7.117647058823529
michael a . stackpole,17,7.117647058823529
louis l'amour,9,7.111111111111111
karin slaughter,9,7.111111111111111
anne frasier,9,7.111111111111111
jenny colgan,9,7.111111111111111
t . coraghessan boyle,29,7.103448275862069
francesca lia block,29,7.103448275862069
tawni o'dell,30,7.1
miguel delibes,10,7.1
salinger,10,7.1
ben sherwood,10,7.1
rebecca york,10,7.1
rosamunde pilcher,62,7.096774193548387
joseph conrad,21,7.095238095238095
melinda haynes,21,7.095238095238095
elaine st . james,11,7.090909090909091
pauline reage,22,7.090909090909091
anne morrow lindbergh,11,7.090909090909091
jane hamilton,89,7.089887640449438
edwidge danticat,23,7.086956521739131
wendy markham,24,7.083333333333333
manil suri,12,7.083333333333333
jerry seinfeld,26,7.076923076923077
sebastian faulks,13,7.076923076923077
roger zelazny,28,7.071428571428571
joanna trollope,15,7.066666666666666
scott turow,60,7.066666666666666
victoria alexander,16,7.0625
diane carey,19,7.052631578947368
paul theroux,20,7.05
lynsay sands,20,7.05
james ellroy,21,7.0476190476190474
wendy holden,28,7.035714285714286
steve martin,68,7.014705882352941
bret easton ellis,70,7.014285714285714
peter l . bernstein,3,7.0
christopher m . byron,2,7.0
stephanie barron,4,7.0
esmeralda santiago,2,7.0
paul maier,1,7.0
higgins clark,1,7.0
barbara parker,10,7.0
louis calaferte,4,7.0
peter f . hamilton,1,7.0
john katzenbach,15,7.0
howard fast,1,7.0
penelope fitzgerald,6,7.0
wendell berry,1,7.0
peggy payne,1,7.0
paul hatcher,2,7.0
peter gethers,2,7.0
claudine c . o'hearn,1,7.0
pearl abraham,3,7.0
hilary du pre,2,7.0
stephen l . burns,3,7.0
paul m . sammon,1,7.0
barbara mertz,3,7.0
barbara neely,1,7.0
hillary johnson,2,7.0
christine flynn,1,7.0
peg kerr,1,7.0
barbara mujica,1,7.0
pedro paixao,3,7.0
peter abrahams,4,7.0
perry o'shaughnessy,6,7.0
john skipp,2,7.0
chuck klosterman,4,7.0
christopher fowler,2,7.0
john keegan,2,7.0
chuck barris,2,7.0
peter d . kramer,5,7.0
peter t . deutermann,1,7.0
barbara sher,2,7.0
barbara wilson,1,7.0
peter bowler,2,7.0
rick brinkman,4,7.0
hugh b . cave,1,7.0
roger tory peterson,2,7.0
robyn m . feller,2,7.0
jean stone,1,7.0
robyn sisman,8,7.0
lise haines,1,7.0
c . dale brittain,2,7.0
jean lorrah,7,7.0
bette greene,2,7.0
jean liedloff,1,7.0
brooks terry,1,7.0
budd hopkins,1,7.0
jean brashear,3,7.0
rosa montero,4,7.0
james hynes,2,7.0
james jones,2,7.0
rosemary rogers,7,7.0
javier martinez reverte,1,7.0
sean russell,1,7.0
eric flint,3,7.0
academy of american poets,1,7.0
robin pilcher,3,7.0
robert m pirsig,3,7.0
adam davies,5,7.0
lois tilton,4,7.0
robert mcliam wilson,3,7.0
carl g . jung,2,7.0
robert morgan,32,7.0
robert newton peck,1,7.0
beth gutcheon,12,7.0
robert t . bakker,5,7.0
james dobson,2,7.0
witold rybczynski,1,7.0
robin a . white,1,7.0
cameron tuttle,17,7.0
selma eichler,4,7.0
jeanne braselton,5,7.0
james l . halperin,1,7.0
james lloyd carr,2,7.0
philip d . morehead,2,7.0
sarah dessen,1,7.0
sarah macdonald,3,7.0
james w . hall,1,7.0
bill brittain,3,7.0
bobbie ann mason,2,7.0
bob woodward,10,7.0
jane leavy,1,7.0
bingham,2,7.0
samuel taylor coleridge,1,7.0
anita rau badami,2,7.0
billy hayes,1,7.0
jamila gavin,1,7.0
jan brunvand,1,7.0
eric lustbader,5,7.0
eric s . nylund,4,7.0
erica orloff,2,7.0
sara douglass,1,7.0
james van hise,1,7.0
sarah shankman,1,7.0
zoe barnes,12,7.0
s . j . rozan,2,7.0
rumiko takahashi,2,7.0
jason elliot,1,7.0
russ kick,6,7.0
sarah willis,2,7.0
james m . cain,1,7.0
a . l . alexander,3,7.0
eric griffin,1,7.0
james p . hogan,2,7.0
janice graham,7,7.0
james pinn garner,1,7.0
brian harper,2,7.0
brian hall,2,7.0
breena clarke,29,7.0
a . j . holt,2,7.0
brad thor,1,7.0
william wordsworth,1,7.0
robert lieberman,2,7.0
erika ritter,2,7.0
iris murdoch,1,7.0
jodee blanco,3,7.0
bathroom readers' institute,3,7.0
charles whitfield,1,7.0
charles seife,2,7.0
rand miller,9,7.0
randall boyll,1,7.0
joanne dobson,1,7.0
iris ranier dart,2,7.0
robert l . forward,4,7.0
sloane tanen,1,7.0
emily carmichael,4,7.0
rebecca stowe,1,7.0
rebecca walker,1,7.0
irving benig,1,7.0
joan bauer,7,7.0
renate dorrestein,10,7.0
charlotte macleod,2,7.0
rachel ingalls,3,7.0
rachel cusk,1,7.0
joe eszterhas,1,7.0
john de graaf,1,7.0
philip smith,1,7.0
christina crawford,3,7.0
louanne johnson,2,7.0
john callahan,1,7.0
john burdett,1,7.0
barry eisler,2,7.0
chris dyer,7,7.0
john andrew storey,3,7.0
william d . pease,1,7.0
william diehl,13,7.0
chloe hooper,5,7.0
joe r . lansdale,6,7.0
ingo schulze,1,7.0
joe hutsko,1,7.0
jincy willett,7,7.0
linn ullmann,1,7.0
ivor cutler,1,7.0
jessica fletcher,2,7.0
rob pulleyn,2,7.0
agnes desarthe,2,7.0
sherry lewis,4,7.0
jerry jay carroll,4,7.0
bernard b . kerik,1,7.0
william sarabande,1,7.0
jacob grimm,2,7.0
jacq christian,2,7.0
sheldon siegel,5,7.0
jacqueline harpman,2,7.0
jennifer l . b . leese,1,7.0
loree lough,2,7.0
william stuart long,4,7.0
lisa plumley,5,7.0
jeffrey lent,6,7.0
rob kean,2,7.0
rigoberta menchu,2,7.0
sinclair browning,1,7.0
jack,1,7.0
cathy gillen thacker,1,7.0
al roker,1,7.0
lisa appignanesi,1,7.0
jim garrison,4,7.0
simon mawer,2,7.0
richard bruce wright,2,7.0
simon cowell,5,7.0
simon armitage,2,7.0
ben rice,1,7.0
j . m . synge,1,7.0
erin pizzey,2,7.0
j . p . donleavy,4,7.0
carolyn i . gilman,1,7.0
j . robert king,1,7.0
richie tankersley,3,7.0
warren adler,1,7.0
fabio volo,2,7.0
stephen mccauley,2,7.0
katia granoff,8,7.0
denise foley,3,7.0
kathryn jackson,3,7.0
kathryn harvey,4,7.0
michael perry,1,7.0
ulrich wickert,1,7.0
susan powter,6,7.0
kathleen givens,1,7.0
michael swanwick,3,7.0
amanda brown,1,7.0
michael thomas ford,1,7.0
lydia adamson,6,7.0
libby schmais,2,7.0
alvin tresselt,3,7.0
waris dirie,3,7.0
michel houellebecq,20,7.0
gerda weissmann klein,1,7.0
michelle de kretser,1,7.0
gerry conlon,4,7.0
april smith,1,7.0
denise linn,2,7.0
michael kimball,4,7.0
michio kaku,4,7.0
george p . pelecanos,1,7.0
lyn hancock,2,7.0
suzanne ellison,3,7.0
anouchka grose forrester,2,7.0
dieter bohlen,3,7.0
merlin stone,3,7.0
didier daeninckx,5,7.0
kelly link,4,7.0
dianna l . paxson,4,7.0
michael ashley,4,7.0
michael biehl,2,7.0
keith sharee,6,7.0
george dawson,1,7.0
george f . will,2,7.0
michael farris,1,7.0
michael frayn,2,7.0
kay david,1,7.0
anthony doerr,1,7.0
george mair,3,7.0
amy borkowsky,1,7.0
susan m . brackney,1,7.0
luther blissett,1,7.0
meghan daum,1,7.0
monica ali,7,7.0
david von drehle,2,7.0
monique roffey,1,7.0
montague rhodes james,1,7.0
anna esaki - smith,1,7.0
allegra goodman,1,7.0
morton rhue,1,7.0
david rakoff,6,7.0
david r . williams,1,7.0
susan elizabeth copsey,1,7.0
karen harbaugh,1,7.0
arturo y carlota perez - reverte,5,7.0
karen hancock,2,7.0
david pickering,4,7.0
david niven,1,7.0
david nevin,2,7.0
velma wallis,8,7.0
jan siegel,2,7.0
nancy a . collins,6,7.0
nancy h . kleinbaum,3,7.0
golding,4,7.0
arthur nersesian,5,7.0
deborah laake,2,7.0
arthur hailey,8,7.0
arabella weir,7,7.0
katharine weber,1,7.0
luke rhinehart,1,7.0
arnaldur indridason,7,7.0
mike baker,1,7.0
kate welsh,5,7.0
kate saunders,3,7.0
kate pepper,1,7.0
millenia black,2,7.0
kate kelly,2,7.0
kate hawks,1,7.0
mindy peterman,2,7.0
v . e . mitchell,3,7.0
susan howatch,1,7.0
gioconda belli,3,7.0
andy rooney,3,7.0
dayna curry,1,7.0
kate christensen,7,7.0
gish jen,1,7.0
don fearheiley,2,7.0
gene simmons,6,7.0
susan allen toth,1,7.0
taylor caldwell,2,7.0
eldonna bouton,1,7.0
lawrence thornton,1,7.0
lawrence schiller,5,7.0
margaret ferguson,1,7.0
toinette lippe,2,7.0
laurie graham,14,7.0
frances o'roark dowell,1,7.0
frances park,1,7.0
leslie forbes,1,7.0
lauren bach,1,7.0
lauraine snelling,1,7.0
tom holland,5,7.0
lynn grabhorn,2,7.0
mario vargas llosa,14,7.0
tom magliozzi,1,7.0
edith h . beer,3,7.0
leslie glaister,2,7.0
marjorie leet ford,3,7.0
mark barrowcliffe,2,7.0
marcy sheiner,3,7.0
elizabeth knox,1,7.0
frederick beigbeder,6,7.0
marcia evanick,3,7.0
m . c . beaton,4,7.0
f . paul wilson,9,7.0
elizabeth hilts,5,7.0
fay weldon,10,7.0
fern michaels,52,7.0
fernando de rojas,2,7.0
andrew sean greer,2,7.0
elizabeth ayers,3,7.0
magnus mills,3,7.0
ferrol sams,1,7.0
malcom bradbury,1,7.0
lee harris,1,7.0
anne d . leclaire,2,7.0
anne fine,3,7.0
manuel montalban vazquez,2,7.0
marc tolon brown,2,7.0
elisabeth robinson,6,7.0
lynne ewing,2,7.0
lynn v . andrews,4,7.0
tama janowitz,5,7.0
mark costello,1,7.0
kerstin ekman,1,7.0
mary helen washington,1,7.0
dorothy simpson,1,7.0
mary kay zuravleff,1,7.0
galadriel waters,1,7.0
mary lisa gavenas,4,7.0
kristine grayson,4,7.0
kristine carlson,1,7.0
doris roberts,1,7.0
doris pilkington,1,7.0
anatolian treasures,2,7.0
kirk mitchell,1,7.0
lewis perdue,3,7.0
gary wockner,2,7.0
donna kauffman,13,7.0
suzette tyler,1,7.0
ana maria matute,4,7.0
kimberly willis holt,2,7.0
donald a . stanwood,1,7.0
may sarton,2,7.0
kevin d . mitnick,3,7.0
kurt tucholsky,3,7.0
kurt vonnegut jr,2,7.0
e . o . parrott,2,7.0
mary gaitskill,2,7.0
frederik pohl,6,7.0
mark leyner,2,7.0
larry beinhart,3,7.0
g . b . trudeau,1,7.0
tim myers,2,7.0
marlo thomas,2,7.0
tommy walker,3,7.0
marshall stewart ball,1,7.0
dr . hunter s . thompson,3,7.0
lagoon books,1,7.0
douglas monroe,1,7.0
martha white,3,7.0
g . m . ford,1,7.0
lev grossman,2,7.0
t . r . pearson,7,7.0
martin h . greenberg,1,7.0
mary anne mohanraj,2,7.0
tim green,9,7.0
gabrielle roy,2,7.0
gregg olsen,7,7.0
steven pressfield,5,7.0
judith e . french,1,7.0
joseph brockton,1,7.0
david b . feinberg,2,7.0
d . j . machale,1,7.0
julia spencer - fleming,1,7.0
barb hendee,3,7.0
d . j . conway,2,7.0
joseph joffo,4,7.0
haven kimmel,22,7.0
judith arnold,4,7.0
haywood smith,11,7.0
gwynn rubio,4,7.0
julian may,10,7.0
alina adams,3,7.0
david davidar,3,7.0
sue civil - brown,1,7.0
heather busch,4,7.0
heather e . ingram,2,7.0
david bowman,3,7.0
gwen macsai,1,7.0
august wilson,1,7.0
barbara d'amato,1,7.0
craig thompson,2,7.0
andy warhol,1,7.0
julie reece deaver,1,7.0
alison lurie,2,7.0
joseph mitchell,1,7.0
nicolas fargues,2,7.0
judy fitzwater,1,7.0
hallgrimur helgason,2,7.0
daniel h . pink,1,7.0
steven boyett,3,7.0
daniel boorstin,2,7.0
dani sinclair,2,7.0
oriana fallaci,2,7.0
judith henry,3,7.0
dale carnegie,10,7.0
oswald wynd,2,7.0
owl goingback,2,7.0
daniel wallace,12,7.0
dante,3,7.0
norman f . maclean,3,7.0
linda cobb,1,7.0
nora ephron,2,7.0
darcey steinke,7,7.0
d . w . buffa,1,7.0
p . g wodehouse,2,7.0
hanna al - shaykh,2,7.0
darin strauss,12,7.0
steven r . boyett,3,7.0
darlene graham,2,7.0
lynne withey,1,7.0
steve szilagyi,1,7.0
julie taylor,1,7.0
cynthia peale,2,7.0
david howarth,1,7.0
helen fremont,1,7.0
k . jackson,3,7.0
stephen singular,1,7.0
patricia duncker,2,7.0
barbara de angelis,7,7.0
sue miller,72,7.0
jon ronson,2,7.0
napoleon hill,2,7.0
walter moers,1,7.0
surya das,2,7.0
helene stapinski,4,7.0
linda jaivin,3,7.0
stephen spignesi,2,7.0
connie brockway,4,7.0
connie fowler,2,7.0
nancy reagan,1,7.0
nancy peacock,1,7.0
heather macallister,3,7.0
audrey thomas,2,7.0
natalie standiford,2,7.0
thornton niven wilder,2,7.0
victoria thompson,2,7.0
alison mcghee,6,7.0
june spence,2,7.0
david gardner,2,7.0
jonni mccoy,4,7.0
jon mcgregor,2,7.0
linda jones,3,7.0
david farland,1,7.0
david feldman,13,7.0
kathleen e . woodiwiss,28,6.964285714285714
sharon sala,27,6.962962962962963
michael jan friedman,23,6.956521739130435
christina dodd,22,6.954545454545454
deepak chopra,22,6.954545454545454
joyce carol oates,61,6.950819672131147
dinah mccall,20,6.95
james joyce,35,6.942857142857143
sherryl woods,16,6.9375
susan wiggs,32,6.9375
eileen goudge,14,6.928571428571429
jacqueline susann,13,6.923076923076923
v . c . andrews,442,6.923076923076923
jennifer belle,13,6.923076923076923
malachy mccourt,12,6.916666666666667
lawrence block,36,6.916666666666667
adam gopnik,12,6.916666666666667
niccolo machiavelli,11,6.909090909090909
margaret truman,11,6.909090909090909
kate white,20,6.9
judy collins,10,6.9
bailey white,20,6.9
tom perrotta,9,6.888888888888889
rice anne,18,6.888888888888889
saralee rosenberg,9,6.888888888888889
dominick dunne,9,6.888888888888889
nathaniel hawthorne,43,6.883720930232558
gao xingjian,8,6.875
frances mayes,32,6.875
mary gentle,8,6.875
timothy findley,8,6.875
stephanie laurens,54,6.87037037037037
susan isaacs,23,6.869565217391305
laura zigman,29,6.862068965517241
suzanne finnamore,7,6.857142857142857
diane schoemperlen,7,6.857142857142857
r . j . pineiro,7,6.857142857142857
c . s . friedman,7,6.857142857142857
whitley strieber,21,6.857142857142857
martha cooley,7,6.857142857142857
steve perry,14,6.857142857142857
david fontana,7,6.857142857142857
edward rutherfurd,14,6.857142857142857
wladimir kaminer,27,6.851851851851852
john le carre,26,6.846153846153846
david leavitt,6,6.833333333333333
carmen renee berry,6,6.833333333333333
tom holt,6,6.833333333333333
michael baigent,6,6.833333333333333
ann benson,6,6.833333333333333
cassie edwards,6,6.833333333333333
steve alten,6,6.833333333333333
claudia bishop,6,6.833333333333333
tim cahill,6,6.833333333333333
john gregory betancourt,6,6.833333333333333
harold s . kushner,6,6.833333333333333
alan garner,6,6.833333333333333
william boyd,6,6.833333333333333
jack higgins,24,6.833333333333333
john travolta,6,6.833333333333333
sharon green,6,6.833333333333333
diane johnson,23,6.826086956521739
barbara taylor bradford,50,6.82
rita ciresi,11,6.818181818181818
christopher reich,11,6.818181818181818
tim allen,26,6.8076923076923075
judith krantz,26,6.8076923076923075
henry miller,5,6.8
simon doonan,5,6.8
rich hall,5,6.8
w . a . mccay,5,6.8
dean devlin,5,6.8
matthew j . reilly,5,6.8
cher,5,6.8
laurie fox,5,6.8
jody shields,5,6.8
barry williams,5,6.8
mil millington,5,6.8
ann coulter,5,6.8
dafydd ab hugh,5,6.8
maureen child,10,6.8
pam munoz ryan,5,6.8
ilene rosenzweig,5,6.8
thomas pynchon,10,6.8
carolyn g . hart,15,6.8
toby young,10,6.8
cherry adair,15,6.8
andrei codrescu,10,6.8
l . e . modesitt jr,14,6.785714285714286
merrill markoe,14,6.785714285714286
t . jefferson parker,9,6.777777777777778
frederick forsyth,18,6.777777777777778
marie ferrarella,9,6.777777777777778
roger macbride allen,9,6.777777777777778
edward kipel,9,6.777777777777778
mary pope osborne,9,6.777777777777778
alexandra ripley,31,6.774193548387097
kathryn harrison,13,6.769230769230769
margaret craven,4,6.75
t . l . mancour,4,6.75
p j orourke,4,6.75
jamie sobrato,4,6.75
margaret maron,8,6.75
james herbert,8,6.75
bill clinton,4,6.75
per olov enquist,4,6.75
james grippando,4,6.75
steve thayer,4,6.75
larry brown,4,6.75
colin dexter,8,6.75
mary jane clark,8,6.75
mark anthony,4,6.75
roderick anscombe,4,6.75
anne ursu,4,6.75
stephen dobyns,12,6.75
katherine stone,4,6.75
gerald seymour,4,6.75
irene brand,4,6.75
gervase phinn,4,6.75
jerome d . salinger,4,6.75
susie moloney,4,6.75
molly gloss,4,6.75
molly rice,4,6.75
ildiko von kurthy,8,6.75
julie gregory,8,6.75
jack kersh,4,6.75
ethan coen,4,6.75
beatrice sparks,4,6.75
alisa bauman,4,6.75
lori handeland,4,6.75
greg critser,4,6.75
jewell p . rhodes,4,6.75
john d . fitzgerald,4,6.75
maxx barry,4,6.75
meg o'brien,4,6.75
shirley maclaine,8,6.75
philip kerr,8,6.75
richard osborne,4,6.75
robert c . atkins,22,6.7272727272727275
stella cameron,11,6.7272727272727275
aphrodite jones,11,6.7272727272727275
carol higgins clark,25,6.72
julie kaewert,7,6.714285714285714
linda barnes,7,6.714285714285714
jaclyn moriarty,7,6.714285714285714
whitney otto,14,6.714285714285714
thomas perry,7,6.714285714285714
jim crace,7,6.714285714285714
corinne hofmann,7,6.714285714285714
stephen w . frey,7,6.714285714285714
hera lind,20,6.7
tanja kinkel,10,6.7
stephen coonts,20,6.7
jill davis,13,6.6923076923076925
lynda curnyn,13,6.6923076923076925
r . l . stine,88,6.681818181818182
eileen fulton,3,6.666666666666667
walt disney productions,3,6.666666666666667
gwen shamblin,3,6.666666666666667
leigh riker,6,6.666666666666667
stanislaw lem,6,6.666666666666667
rachel caine,3,6.666666666666667
laura lippman,9,6.666666666666667
hayden herrera,3,6.666666666666667
greg egan,6,6.666666666666667
rosie daley,6,6.666666666666667
fernando g delgado,3,6.666666666666667
ana castillo,3,6.666666666666667
sandy schofield,3,6.666666666666667
john cramer,3,6.666666666666667
beverly donofrio,3,6.666666666666667
jodi compton,3,6.666666666666667
leonard koren,3,6.666666666666667
tina leonard,3,6.666666666666667
pascale clark,3,6.666666666666667
lee foster,3,6.666666666666667
william j . coughlin,3,6.666666666666667
ursula k . leguin,3,6.666666666666667
chris manby,3,6.666666666666667
rex stout,3,6.666666666666667
pico iyer,3,6.666666666666667
sterling north,3,6.666666666666667
elliot hester,3,6.666666666666667
john buchan,3,6.666666666666667
susan hill,3,6.666666666666667
aimee bender,6,6.666666666666667
edward morgan forster,3,6.666666666666667
edward lee,6,6.666666666666667
molly cochran,3,6.666666666666667
naomi ragen,3,6.666666666666667
quentin tarantino,3,6.666666666666667
francine prose,3,6.666666666666667
lauren baratz - logsted,3,6.666666666666667
ruthanne lum mccunn,3,6.666666666666667
donald f . glut,3,6.666666666666667
carolyn davidson,3,6.666666666666667
lindsay faith rech,3,6.666666666666667
judy astley,3,6.666666666666667
l . f . hoffman,3,6.666666666666667
gabriel king,3,6.666666666666667
wolfgang hohlbein,18,6.666666666666667
norma klein,3,6.666666666666667
john grafton,3,6.666666666666667
mary daheim,15,6.666666666666667
wil mccarthy,3,6.666666666666667
stephen baker,6,6.666666666666667
peter benchley,9,6.666666666666667
p . l . whitney,3,6.666666666666667
peter berling,3,6.666666666666667
gail bowen,3,6.666666666666667
sylvie kurtz,3,6.666666666666667
dietrich schwanitz,9,6.666666666666667
kenneth t . brown,9,6.666666666666667
kristin mccloy,3,6.666666666666667
anatoli boukreev,3,6.666666666666667
lynn abbey,3,6.666666666666667
daniel clowes,3,6.666666666666667
tomson highway,3,6.666666666666667
josephine cox,3,6.666666666666667
jerzy kosinski,3,6.666666666666667
susan wright,3,6.666666666666667
john mcenroe,3,6.666666666666667
barbara siegel,3,6.666666666666667
g . bruce knecht,3,6.666666666666667
thea dorn,3,6.666666666666667
carole mortimer,3,6.666666666666667
g . garfield crimmins,3,6.666666666666667
nancy mitford,3,6.666666666666667
christie golden,14,6.642857142857143
melissa bank,109,6.6422018348623855
carly phillips,50,6.64
kathy lette,11,6.636363636363637
nancy fairbanks,8,6.625
graham swift,8,6.625
elizabeth redfern,8,6.625
william trevor,13,6.615384615384615
sanaya roman,5,6.6
judith kelman,5,6.6
sandor marai,5,6.6
tracy quan,5,6.6
william martin,5,6.6
jan burke,5,6.6
gary ogden harper,5,6.6
jeffery wilds deaver,5,6.6
william irwin,5,6.6
jean rhys,5,6.6
carolyn chute,5,6.6
drew carey,17,6.588235294117647
john darnton,17,6.588235294117647
rebecca campbell,7,6.571428571428571
annie gottlieb,7,6.571428571428571
theodore dreiser,7,6.571428571428571
cheryl richardson,7,6.571428571428571
lynn messina,7,6.571428571428571
robert lanham,7,6.571428571428571
william least heat - moon,7,6.571428571428571
sue margolis,16,6.5625
nancy kress,9,6.555555555555555
elmore leonard,46,6.543478260869565
a . manette ansay,46,6.521739130434782
steven levenkron,2,6.5
susan sontag,2,6.5
thomas french,2,6.5
beth scott,4,6.5
william peter blatty,6,6.5
barbara erskine,2,6.5
tiffanie debartolo,4,6.5
a lobo antunes,4,6.5
bill carter,2,6.5
betsy israel,2,6.5
susann geiskopf - hadler,2,6.5
william bernhardt,4,6.5
trinka hakes noble,2,6.5
baroja,2,6.5
susan holtzer,2,6.5
sherry ashworth,2,6.5
betty birney,2,6.5
adriaan van dis,2,6.5
susan ludington - hoe,2,6.5
tabitha lenox,2,6.5
stephen ambrose,2,6.5
valerio massimo manfredi,2,6.5
tanya michaels,4,6.5
anne geddes,2,6.5
bill brent,2,6.5
virginia rich,2,6.5
alison smith,2,6.5
barry siegel,4,6.5
jan kuitenbrouwer,2,6.5
nadine gordimer,8,6.5
les martin,2,6.5
robert h . hopcke,2,6.5
michael pollan,4,6.5
fiona buckley,2,6.5
michael reaves,2,6.5
micheal cunningham,2,6.5
mikal gilmore,2,6.5
laura van wormer,2,6.5
laura schlessinger,2,6.5
fritjof capra,4,6.5
gabr garcia marquez,2,6.5
readers digest,2,6.5
mike resnick,4,6.5
molly katz,2,6.5
kathy dobie,2,6.5
kathleen demarco,6,6.5
katherine ulrich,4,6.5
katherine sutcliffe,4,6.5
david wild,2,6.5
kate lyons,2,6.5
kate horsley,2,6.5
earthworks,2,6.5
leonard cohen,2,6.5
lewis grizzard,2,6.5
rachel timms,2,6.5
donna jo napoli,2,6.5
mariann fredriksson,2,6.5
elaine aron,2,6.5
eleanor druse,2,6.5
malcolm pryce,2,6.5
martin harry greenberg,2,6.5
elizabeth chadwick,2,6.5
carter carmen,4,6.5
rob mac gregor,2,6.5
lynn erickson,8,6.5
doug clegg,2,6.5
robert . metz,2,6.5
carol saline,2,6.5
louise welsh,4,6.5
carol hupping,2,6.5
louis begley,2,6.5
liz maverick,2,6.5
peter berresford ellis,2,6.5
erlend loe,6,6.5
richard ford,4,6.5
richard eyre,2,6.5
lillian too,2,6.5
greg louganis,2,6.5
david r . george iii,4,6.5
guinness,2,6.5
paolo maurensig,2,6.5
"hunter s . , md . thompson",2,6.5
judy sheindlin,8,6.5
joe queenan,4,6.5
joe mcginniss,4,6.5
russell grant,4,6.5
joe connelly,4,6.5
ira steven behr,4,6.5
dana stabenow,14,6.5
j . c . suares,2,6.5
patricia springer,2,6.5
hugh miller,2,6.5
patti berg,8,6.5
jennifer greene,2,6.5
jennifer coburn,4,6.5
james bradley,2,6.5
patty duke,2,6.5
james d . houston,2,6.5
jean giono,4,6.5
peter wright,2,6.5
jan freed,2,6.5
darcy o'brien,2,6.5
daniel goeudevert,2,6.5
nina bawden,2,6.5
nick earls,4,6.5
david berlinski,2,6.5
hannah bernard,2,6.5
harlan ellison,2,6.5
juan manuel don,2,6.5
joseph glass,2,6.5
joseph epstein,2,6.5
jonathan hull,2,6.5
poul anderson,2,6.5
bruno maddox,4,6.5
helen prejean,2,6.5
mario cuomo,2,6.5
john t . lescroart,12,6.5
brooke siler,4,6.5
holly payne,2,6.5
john sergeant,2,6.5
john tyerman williams,2,6.5
mary mcgarry morris,32,6.46875
andrew m . greeley,20,6.45
michael paterniti,9,6.444444444444445
ellen rimbauer,18,6.444444444444445
ahdaf soueif,7,6.428571428571429
whoopi goldberg,7,6.428571428571429
philip jose farmer,7,6.428571428571429
bruce wilkinson,19,6.421052631578948
nick mcdonell,10,6.4
christopher durang,5,6.4
pete dexter,5,6.4
martin amis,5,6.4
claire calman,5,6.4
greg manning,5,6.4
esther freud,5,6.4
jan harold brunvand,5,6.4
luis martin - santos,5,6.4
linda warren,5,6.4
jean shepherd,5,6.4
william s . burroughs,10,6.4
jim davis,13,6.384615384615385
miguel ruiz,13,6.384615384615385
alastair reynolds,3,6.333333333333333
porter shreve,3,6.333333333333333
walter scott,3,6.333333333333333
alexandra raife,3,6.333333333333333
nicholas negroponte,6,6.333333333333333
alan hollinghurst,3,6.333333333333333
ngaire genge,3,6.333333333333333
sue bender,3,6.333333333333333
han ong,3,6.333333333333333
david foster wallace,9,6.333333333333333
john gardner,3,6.333333333333333
richard nelson bolles,3,6.333333333333333
ian stewart,3,6.333333333333333
jo ann beard,3,6.333333333333333
nancy pickard,3,6.333333333333333
patricia a mckillip,3,6.333333333333333
jerome preisler,3,6.333333333333333
patrick j . mcmanus,3,6.333333333333333
bobby fischer,3,6.333333333333333
james cowan,3,6.333333333333333
paul d . tieger,3,6.333333333333333
janelle taylor,3,6.333333333333333
claudia pattison,3,6.333333333333333
pamela redmond satran,3,6.333333333333333
katharine graham,3,6.333333333333333
fatima mernissi,3,6.333333333333333
antoinette giancana,3,6.333333333333333
madeleine wickham,3,6.333333333333333
carol wolper,3,6.333333333333333
richard hughes,3,6.333333333333333
martin millar,3,6.333333333333333
dorothy samuels,12,6.333333333333333
robert famighetti,3,6.333333333333333
simon hawke,3,6.333333333333333
dorothy j . heydt,3,6.333333333333333
dora levy mossanen,3,6.333333333333333
lilla zuckerman,3,6.333333333333333
suzanne berne,3,6.333333333333333
michael dibdin,6,6.333333333333333
lisa shea,3,6.333333333333333
marilynne robinson,3,6.333333333333333
leigh greenwood,3,6.333333333333333
lawrence m . krauss,3,6.333333333333333
michael romkey,3,6.333333333333333
rebecca bradley,3,6.333333333333333
follet,3,6.333333333333333
kij johnson,3,6.333333333333333
mike loukides,3,6.333333333333333
gemma oconnor,6,6.333333333333333
dawn atkins,3,6.333333333333333
amy lyles wilson,3,6.333333333333333
nuala o'faolain,16,6.3125
florian illies,16,6.3125
valerie frankel,7,6.285714285714286
sara nelson,7,6.285714285714286
stephanie doyle,4,6.25
linda lay shuler,4,6.25
alejo carpentier,4,6.25
brenda w . clough,4,6.25
roger rapoport,4,6.25
josephine carr,4,6.25
sean williams,4,6.25
june park,4,6.25
adrian havill,4,6.25
nathan azrin,4,6.25
nalo hopkinson,4,6.25
will self,8,6.25
frances housden,4,6.25
philip friedman,4,6.25
benjamin v stuckrad - barre,4,6.25
robert doherty,4,6.25
bill gates,4,6.25
manuel jorge marmelo,4,6.25
lynette padwa,4,6.25
jardin,4,6.25
carrie fisher,13,6.230769230769231
robyn carr,9,6.222222222222222
andrew mark,5,6.2
olivia st . claire,5,6.2
plum sykes,5,6.2
terry ryan,5,6.2
j . p . mccarthy,5,6.2
jean shinoda bolen,5,6.2
mia farrow,5,6.2
ann arensberg,5,6.2
kris radish,5,6.2
tom stone,5,6.2
jeff rovin,10,6.2
camille paglia,11,6.181818181818182
paulette jiles,6,6.166666666666667
jen sacks,6,6.166666666666667
