,User-ID,User-City,User-Country,User-Age
36341,209987,sydney," australia""",15.0
40475,234132,sydney," australia""",15.0
44946,259018,sydney," australia""",15.0
8254,47786,sydney," australia""",16.0
41191,238231,sydney," australia""",17.0
2373,14643,sydney," australia""",18.0
5706,33297,sydney," australia""",18.0
8702,50536,sydney," australia""",18.0
43497,250832,sydney," australia""",19.0
39344,227795,sydney," australia""",21.0
40750,235891,sydney," australia""",21.0
41458,239661,sydney," australia""",21.0
15658,90695,sydney," australia""",22.0
19006,110235,sydney," australia""",22.0
19392,112541,sydney," australia""",22.0
19941,115488,sydney," australia""",22.0
20040,115981,sydney," australia""",22.0
24092,138628,sydney," australia""",22.0
31199,179791,sydney," australia""",22.0
47779,275977,sydney," australia""",22.0
29405,169859,sydney," australia""",23.0
30231,174460,sydney," australia""",23.0
36755,212708,sydney," australia""",23.0
13650,78744,sydney," australia""",24.0
29521,170469,sydney," australia""",24.0
8673,50376,sydney," australia""",25.0
19202,111238,sydney," australia""",25.0
28875,166925,sydney," australia""",25.0
29855,172181,sydney," australia""",25.0
30006,173131,sydney," australia""",25.0
47956,277085,sydney," australia""",25.0
2941,18155,sydney," australia""",26.0
4019,24325,sydney," australia""",26.0
7698,44296,sydney," australia""",26.0
11113,63953,sydney," australia""",26.0
14886,86033,sydney," australia""",26.0
14920,86202,sydney," australia""",26.0
31838,183753,sydney," australia""",26.0
39105,226466,sydney," australia""",26.0
2565,15957,sydney," australia""",27.0
28952,167511,sydney," australia""",27.0
40394,233745,sydney," australia""",27.0
1706,10469,sydney," australia""",28.0
6928,39966,sydney," australia""",28.0
24071,138546,sydney," australia""",28.0
25840,148504,sydney," australia""",28.0
10804,62095,sydney," australia""",29.0
10835,62284,sydney," australia""",29.0
18059,104570,sydney," australia""",29.0
22655,130705,sydney," australia""",29.0
22801,131476,sydney," australia""",29.0
35348,205231,sydney," australia""",29.0
37429,216640,sydney," australia""",29.0
37456,216817,sydney," australia""",29.0
43981,253403,sydney," australia""",29.0
44779,258011,sydney," australia""",29.0
45339,261350,sydney," australia""",29.0
17113,98914,sydney," australia""",30.0
28559,164984,sydney," australia""",30.0
29086,168165,sydney," australia""",30.0
31085,179099,sydney," australia""",30.0
31102,179227,sydney," australia""",30.0
6816,39265,sydney," australia""",31.0
28033,161978,sydney," australia""",31.0
5173,30711,sydney," australia""",32.0
14203,82082,sydney," australia""",32.0
33594,194429,sydney," australia""",32.0
45588,262902,sydney," australia""",32.0
12339,70699,sydney," australia""",33.0
34926,202816,sydney," australia""",33.0
41405,239383,sydney," australia""",33.0
42513,245194,sydney," australia""",33.0
339,1996,sydney," australia""",34.0
20496,118422,sydney," australia""",34.0
24083,138592,sydney," australia""",34.0
41913,242157,sydney," australia""",34.0
42786,246798,sydney," australia""",34.0
18793,109000,sydney," australia""",35.0
30345,175002,sydney," australia""",35.0
44443,256247,sydney," australia""",35.0
14859,85872,sydney," australia""",36.0
19221,111353,sydney," australia""",36.0
25775,148092,sydney," australia""",36.0
14559,84109,sydney," australia""",37.0
41908,242126,sydney," australia""",37.0
43753,252151,sydney," australia""",37.0
44553,256769,sydney," australia""",37.0
25252,145165,sydney," australia""",38.0
4843,28971,sydney," australia""",39.0
34232,198515,sydney," australia""",39.0
523,3032,sydney," australia""",40.0
13056,75187,sydney," australia""",40.0
47366,273346,sydney," australia""",40.0
12171,69790,sydney," australia""",41.0
41266,238652,sydney," australia""",41.0
8401,48644,sydney," australia""",42.0
9488,54850,sydney," australia""",44.0
33441,193642,sydney," australia""",44.0
22834,131625,sydney," australia""",45.0
27347,157655,sydney," australia""",45.0
11413,65426,sydney," australia""",46.0
37560,217389,sydney," australia""",46.0
26221,150817,sydney," australia""",48.0
48212,278398,sydney," australia""",49.0
16237,93951,sydney," australia""",51.0
44580,256886,sydney," australia""",53.0
28259,163221,sydney," australia""",54.0
15378,88887,sydney," australia""",55.0
20695,119564,sydney," australia""",56.0
32449,187750,sydney," australia""",56.0
39767,230217,sydney," australia""",57.0
18950,109901,sydney," australia""",59.0
18594,107735,sydney," australia""",62.0
15763,91327,sydney," australia""",63.0
47572,274744,sydney," australia""",69.0
2753,16943,sydney," australia""",
10240,58992,sydney," australia""",
10355,59550,sydney," australia""",
11159,64158,sydney," australia""",
11431,65514,sydney," australia""",
11747,67412,sydney," australia""",
12743,73310,sydney," australia""",
13251,76355,sydney," australia""",
13594,78432,sydney," australia""",
14227,82192,sydney," australia""",
15417,89093,sydney," australia""",
15943,92498,sydney," australia""",
18606,107842,sydney," australia""",
21327,123371,sydney," australia""",
22073,127352,sydney," australia""",
22157,127794,sydney," australia""",
22374,129062,sydney," australia""",
23021,132584,sydney," australia""",
24209,139229,sydney," australia""",
25248,145155,sydney," australia""",
26051,149655,sydney," australia""",
26708,153498,sydney," australia""",
28426,164168,sydney," australia""",
28839,166759,sydney," australia""",
28885,167011,sydney," australia""",
31245,180128,sydney," australia""",
32346,187090,sydney," australia""",
32848,190175,sydney," australia""",
34714,201592,sydney," australia""",
35355,205278,sydney," australia""",
39417,228180,sydney," australia""",
40883,236593,sydney," australia""",
43290,249673,sydney," australia""",
44489,256496,sydney," australia""",
46027,265707,sydney," australia""",
47156,271808,sydney," australia""",
47434,273838,sydney," australia""",
32977,190910,tamborine," australia""",55.0
32856,190215,tamworth," australia""",19.0
21783,125889,taringa," australia""",21.0
1714,10512,terang," australia""",35.0
22113,127557,the patch," australia""",
29409,169879,thirlmere," australia""",19.0
6647,38275,thornleigh," australia""",31.0
37769,218660,tomerong," australia""",15.0
24485,140898,toorak," australia""",
44778,258005,toowoomba," australia""",15.0
6535,37745,toowoomba," australia""",36.0
2440,15156,toowoomba," australia""",37.0
26577,152799,toowoomba," australia""",37.0
17956,104066,toowoomba," australia""",41.0
3208,19866,toowoomba," australia""",66.0
21441,123969,toowoomba," australia""",
14188,81960,torquay," australia""",
27365,157783,townsville," australia""",33.0
44736,257784,townsville," australia""",33.0
40776,236038,townsville," australia""",34.0
993,6066,townsville," australia""",35.0
23042,132735,townsville," australia""",52.0
5620,32817,townsville," australia""",
42855,247206,traralgon," australia""",
27490,158618,ulverstone," australia""",
11060,63644,upper swan," australia""",
6161,35832,upwey," australia""",38.0
15270,88254,varsity lakes," australia""",35.0
965,5916,vermont," australia""",31.0
12110,69411,victoria," australia""",50.0
22642,130611,wa," australia""",35.0
43057,248301,wagga wagga," australia""",18.0
24620,141693,wagga wagga," australia""",31.0
9270,53585,wagga wagga," australia""",42.0
44176,254539,waikiki," australia""",26.0
18358,106248,wallan," australia""",28.0
13566,78264,wallarobba," australia""",21.0
16514,95301,wangaratta," australia""",19.0
40642,235215,wantirna south," australia""",
37805,218867,wardell," australia""",48.0
43372,250219,warrandyte," australia""",20.0
5859,34184,warrandyte," australia""",
28121,162496,warranwood," australia""",37.0
30757,177237,warrnambool," australia""",25.0
1514,8973,warrnambool," australia""",
7705,44359,warrnambool," australia""",
41621,240559,warrnambool," australia""",
33937,196588,wauchope," australia""",53.0
10577,60663,wembley downs," australia""",54.0
15459,89394,west ryde," australia""",25.0
32441,187694,westbury," australia""",
41745,241240,westleigh," australia""",42.0
36923,213672,whyalla," australia""",35.0
17312,100120,whyalla," australia""",
39353,227851,whyalla stuart," australia""",29.0
2778,17068,williamstown," australia""",50.0
3822,23276,williamstown," australia""",
5850,34148,winmalee," australia""",41.0
45011,259378,winthrop," australia""",46.0
13955,80691,withcott," australia""",58.0
21417,123822,woden," australia""",28.0
26099,149927,wodonga," australia""",31.0
37651,218005,wodonga," australia""",33.0
34122,197837,wollongong," australia""",19.0
8676,50409,wollongong," australia""",21.0
36354,210095,wollongong," australia""",30.0
21954,126802,wollongong," australia""",32.0
25100,144361,wollstonecraft," australia""",
16356,94531,woy woy," australia""",17.0
13862,80067,yackandandah," australia""",34.0
42856,247211,yankalilla," australia""",54.0
36324,209891,yarraville," australia""",20.0
33893,196284,yokine," australia""",
18218,105404,yup," australia""",
2253,13917,," australia""",
28089,162297,," australia""",
44878,258650,," australia""",
41817,241635,bad vöslau," austria""",
24119,138763,braucht keiner wissen," austria""",
26969,155035,bruck/mur," austria""",40.0
11907,68254,brunn am gebirge," austria""",
46228,266864,calgary," austria""",
10643,61147,ebensee," austria""",44.0
16040,93051,gosau," austria""",48.0
3292,20401,graz," austria""",25.0
5795,33830,graz," austria""",28.0
30089,173632,graz," austria""",36.0
95,626,graz," austria""",41.0
25593,146999,graz," austria""",
29778,171846,graz," austria""",
34422,199621,graz," austria""",
46855,270083,graz," austria""",
29486,170273,gumpoldskirchen," austria""",32.0
2659,16446,igls," austria""",33.0
47171,271894,innermanzing," austria""",21.0
48217,278435,innsbruck," austria""",23.0
45614,263107,innsbruck," austria""",24.0
1453,8660,innsbruck," austria""",25.0
37935,219813,innsbruck," austria""",27.0
17569,101704,innsbruck," austria""",32.0
22320,128672,innsbruck," austria""",32.0
25364,145753,innsbruck," austria""",
34959,203088,innsbruck," austria""",
46822,269915,innsbruck," austria""",
47932,276936,kitzbuehel," austria""",32.0
7005,40467,klagenfurt," austria""",24.0
18744,108706,klagenfurt," austria""",33.0
23375,134703,kleinstadt," austria""",
3638,22191,kumberg," austria""",26.0
35596,206600,leonding," austria""",43.0
12848,73991,lienz," austria""",59.0
17877,103541,linz," austria""",24.0
18732,108593,linz," austria""",29.0
7877,45339,linz," austria""",
26312,151340,linz," austria""",
26641,153095,linz," austria""",
44391,255895,lohnsburg," austria""",
17538,101538,perth," austria""",16.0
9739,56139,radstadt," austria""",41.0
776,4591,salzburg," austria""",21.0
41186,238209,salzburg," austria""",24.0
27887,161167,salzburg," austria""",27.0
27209,156609,salzburg," austria""",51.0
16004,92825,salzburg," austria""",
32174,185699,salzburg," austria""",
29106,168276,schrattenthal," austria""",22.0
6102,35513,seeboden," austria""",42.0
18161,105116,sierning," austria""",25.0
41483,239775,st. martin," austria""",
28892,167077,st.poelten," austria""",18.0
3650,22248,vienna," austria""",18.0
8338,48268,vienna," austria""",18.0
18050,104532,vienna," austria""",18.0
26401,151788,vienna," austria""",21.0
31573,182088,vienna," austria""",21.0
32263,186623,vienna," austria""",24.0
762,4497,vienna," austria""",25.0
963,5903,vienna," austria""",25.0
22373,129061,vienna," austria""",26.0
6528,37703,vienna," austria""",27.0
2074,12780,vienna," austria""",30.0
32872,190303,vienna," austria""",30.0
45831,264473,vienna," austria""",34.0
47178,271954,vienna," austria""",34.0
4408,26534,vienna," austria""",35.0
18011,104325,vienna," austria""",37.0
37609,217701,vienna," austria""",39.0
3515,21541,vienna," austria""",45.0
37221,215533,vienna," austria""",45.0
1454,8667,vienna," austria""",
4473,26883,vienna," austria""",
11948,68476,vienna," austria""",
23072,132915,vienna," austria""",
24482,140881,vienna," austria""",
39821,230531,vienna," austria""",
39883,230898,vienna," austria""",
45407,261773,vienna," austria""",
9998,57641,wattens," austria""",35.0
27995,161777,weißkirchen," austria""",
20728,119762,wels," austria""",
24743,142352,wien," austria""",18.0
18441,106742,wien," austria""",19.0
38344,222280,wien," austria""",19.0
45646,263332,wien," austria""",19.0
13899,80314,wien," austria""",20.0
41243,238538,wien," austria""",22.0
14184,81950,wien," austria""",23.0
38406,222622,wien," austria""",23.0
45598,262974,wien," austria""",23.0
28650,165507,wien," austria""",24.0
46334,267442,wien," austria""",24.0
16482,95141,wien," austria""",25.0
26721,153570,wien," austria""",25.0
47941,276994,wien," austria""",25.0
21709,125474,wien," austria""",26.0
33584,194358,wien," austria""",26.0
41422,239468,wien," austria""",26.0
19568,113389,wien," austria""",28.0
33802,195802,wien," austria""",29.0
8820,51227,wien," austria""",30.0
12964,74655,wien," austria""",32.0
24761,142454,wien," austria""",33.0
36582,211460,wien," austria""",33.0
8980,52057,wien," austria""",34.0
40155,232471,wien," austria""",34.0
9777,56360,wien," austria""",35.0
21676,125274,wien," austria""",35.0
46493,268222,wien," austria""",36.0
10731,61672,wien," austria""",37.0
13693,78941,wien," austria""",39.0
45484,262271,wien," austria""",41.0
17559,101666,wien," austria""",49.0
44004,253584,wien," austria""",50.0
5809,33905,wien," austria""",
