,User-ID,User-City,User-State,User-Country,User-Age
25371,145783,olympia, ," usa""",67.0
39618,229342,fayetteville, texas," usa""",67.0
4179,25261,skokie, illinois," usa""",67.0
16239,93957,san diego, california," usa""",67.0
16213,93832,amityville, new york," usa""",67.0
17571,101720,heath, massachusetts," usa""",67.0
2792,17177,chapel hill, north carolina," usa""",67.0
23357,134584,riverhead, new york," usa""",67.0
19558,113356,st. davids, ontario," canada""",67.0
18692,108316,denver, colorado," usa""",67.0
14846,85780,blaine, tennessee," usa""",67.0
15884,92157,mena, arkansas," usa""",67.0
14532,83839,bloomington, indiana," usa""",67.0
14249,82381,jacksonville, florida," usa""",67.0
2282,14142,karben, hessen," germany""",67.0
19183,111089,leslie, michigan," usa""",67.0
14976,86472,carouge, suisse romande," switzerland""",67.0
14610,84457,danbury, connecticut," usa""",67.0
25704,147716,geneva, new york," usa""",67.0
3439,21202,chula vista, california," usa""",67.0
25794,148175,salem, oregon," usa""",67.0
14171,81879,somerville, massachusetts," usa""",67.0
26053,149665,penacook, new hampshire," usa""",67.0
25893,148744,campbellsport, wisconsin," usa""",67.0
27189,156515,long beach, california," usa""",67.0
2219,13723,therwil, baselland," switzerland""",67.0
39863,230778,league city, texas," usa""",67.0
41256,238610,charleston, west virginia," usa""",67.0
41118,237805,valley springs, california," usa""",67.0
30909,178089,lowry city, missouri," usa""",67.0
46642,269072,walla walla, washington," usa""",67.0
3135,19424,st. louis, missouri," usa""",67.0
18227,105478,cardiff, wales," united kingdom""",67.0
15890,92212,spirit lake, iowa," usa""",67.0
38920,225403,squamish, british columbia," canada""",67.0
14113,81610,garden valley, california," usa""",67.0
37526,217192,palm beach gardens, florida," usa""",67.0
27328,157547,aldergrove, ,,67.0
13198,76016,kensington, maryland," usa""",67.0
34604,200783,boston, kentucky," usa""",67.0
41795,241531,roma, lazio," italy""",67.0
32309,186866,honolulu, hawaii," usa""",67.0
32326,186995,norman, oklahoma," usa""",67.0
48011,277397,albany, new york," usa""",67.0
22733,131098,roanoke, virginia," usa""",67.0
6399,37067,bishop`s mills (near ottawa), ontario," canada""",67.0
27562,159003,stanford, california," usa""",67.0
29992,173035,commerce township, michigan," usa""",67.0
9621,55524,vero beach, florida," usa""",67.0
30047,173340,houston, texas," usa""",67.0
19816,114757,adelaide, south australia," australia""",67.0
9439,54569,storm lake, ,,67.0
35958,208327,st. peter, minnesota," usa""",67.0
41618,240543,millbrae, california," usa""",67.0
24912,143386,winthrop, maine," usa""",67.0
43061,248317,wood dale, illinois," usa""",67.0
10701,61517,medina, washington," usa""",67.0
23475,135262,lincoln, california," usa""",67.0
10846,62348,media, pennsylvania," usa""",67.0
5237,30971,skokie, illinois," usa""",67.0
45575,262810,woodbridge, virginia," usa""",67.0
12509,71788,hong kong, sar," china""",67.0
45411,261791,winlaw, british columbia," canada""",67.0
11604,66680,orange park, florida," usa""",67.0
42668,246088,toronto, ontario," canada""",67.0
5565,32437,westerville, ohio," usa""",67.0
11535,66260,folly beach, south carolina," usa""",67.0
11407,65391,aurora, colorado," usa""",67.0
27806,160697,erie, pennsylvania," usa""",67.0
12653,72735,birchgrove, new south wales," australia""",67.0
11352,65095,tucson, arizona," usa""",67.0
11306,64803,decatur, georgia," usa""",67.0
42806,246933,durbin, west virginia," usa""",67.0
42066,242903,albuquerque, new mexico," usa""",67.0
32369,187235,albuquerque, new mexico," usa""",67.0
5133,30546,lynn haven, florida," usa""",67.0
29841,172123,st.leonards on sea, east sussex," united kingdom""",67.0
8873,51545,branson, missouri," usa""",67.0
36374,210276,north fort myers, ,,67.0
4401,26516,victor, montana," usa""",67.0
6888,39626,quesnel, british columbia," canada""",67.0
44531,256687,saint peter, minnesota," usa""",67.0
44208,254777,seabrook, texas," usa""",67.0
4413,26542,jasper, georgia," usa""",67.0
41497,239879,stratford, connecticut," usa""",67.0
8259,47813,st. louis, missouri," usa""",67.0
4389,26435,amarillo, texas," usa""",67.0
48142,278024,merritt island, florida," usa""",67.0
38878,225163,johnson city, new york," usa""",66.0
34282,198809,oregon city, oregon," usa""",66.0
16084,93281,hillside, new jersey," usa""",66.0
5640,32942,simi valley, california," usa""",66.0
37982,220042,philadelphia, pennsylvania," usa""",66.0
15586,90211,york, pennsylvania," usa""",66.0
17575,101739,lombard, illinois," usa""",66.0
32213,186041,la jolla, california," usa""",66.0
10948,62926,el cajon, california," usa""",66.0
3208,19866,toowoomba, queensland," australia""",66.0
26615,152960,marshall, minnesota," usa""",66.0
15762,91326,mountainside, new jersey," usa""",66.0
10960,62997,bladensburg, maryland," usa""",66.0
44187,254628,yuma, arizona," usa""",66.0
34231,198513,faribault, minnesota," usa""",66.0
11400,65368,kdh, north carolina," usa""",66.0
17576,101741,mount juliet, tennessee," usa""",66.0
7042,40707,avon lake, ohio," usa""",66.0
28335,163613,t or c, new mexico," usa""",66.0
33748,195298,baltimore, maryland," usa""",66.0
36961,213848,davis, illinois," usa""",66.0
7212,41644,faribault, minnesota," usa""",66.0
33651,194689,mount laurel, new jersey," usa""",66.0
763,4516,greenville, south carolina," usa""",66.0
19164,111003,langley, british columbia," canada""",66.0
34454,199857,san diego, california," canada""",66.0
38196,221369,la quinta, california," usa""",66.0
25660,147426,portland, maine," usa""",66.0
5320,31342,leesburg, florida," usa""",66.0
23548,135704,naboomspruit, limpopo," south africa""",66.0
30965,178322,nevada city, california," usa""",66.0
15028,86849,mcallen, texas," usa""",66.0
45434,261944,clarksville, virginia," usa""",66.0
30984,178458,cheriton, ,,66.0
28441,164281,gleneden beach, oregon," usa""",66.0
42529,245277,providence, rhode island," usa""",66.0
31000,178544,brandon, florida," usa""",66.0
3469,21333,santa rosa, california," usa""",66.0
31611,182371,atlanta, georgia," usa""",66.0
3429,21145,spring valley, california," usa""",66.0
1975,12283,oklahoma city, oklahoma," usa""",66.0
38826,224745,portland, oregon," usa""",66.0
29636,170997,westminster, california," usa""",66.0
5562,32417,san jose, san jose," costa rica""",66.0
48283,278807,pollock pines, california," usa""",66.0
15525,89873,maryville, tennessee," usa""",66.0
16177,93675,gerlaw, illinois," usa""",66.0
44041,253790,south nyack, new york," usa""",66.0
6433,37255,onalaska, washington," usa""",66.0
8838,51358,hillsborough, new jersey," usa""",66.0
23259,133936,lancaster, pennsylvania," usa""",66.0
6447,37331,san mateo, california," usa""",66.0
1651,10030,pittsburgh, pennsylvania," usa""",66.0
2315,14331,indian rocks beach, florida," usa""",66.0
36304,209823,cottage grove, minnesota," usa""",66.0
48042,277563,felton, california," usa""",66.0
24288,139643,albuquerque, new mexico," usa""",66.0
28874,166923,gig harbor, washington," usa""",66.0
16766,96889,eindhoven, noord brabant," netherlands""",66.0
48064,277691,red springs, north carolina," usa""",66.0
30015,173192,el cajon, california," usa""",66.0
32392,187319,watseka, illinois," usa""",66.0
33949,196649,portsmouth, new hampshire," usa""",66.0
46727,269502,sundance, wyoming," usa""",66.0
26144,150275,dunedin, otago," new zealand""",66.0
9029,52356,sitka, alaska," usa""",66.0
31654,182595,kenosha, wisconsin," usa""",66.0
39907,231058,asheville, north carolina," usa""",66.0
9378,54236,las cruces, new mexico," usa""",66.0
9105,52803,glens falls, new york," usa""",66.0
43820,252511,bisbee, arizona," usa""",66.0
22973,132367,san diego, california,,66.0
2905,17901,ft lauderdale, florida," usa""",66.0
17435,100868,lancaster, pennsylvania," usa""",66.0
32381,187266,gordon, nebraska," usa""",66.0
6024,35090,scottsbluff nebraska 69361, nebraska," usa""",66.0
32291,186811,olympia, washington," usa""",66.0
16186,93704,rochester, new york," usa""",66.0
8511,49385,port st. lucie, florida," usa""",66.0
10430,59933,yarmouth, nova scotia," canada""",66.0
20984,121360,belvidere, new jersey," usa""",66.0
46826,269925,north kingstown, rhode island," usa""",66.0
465,2630,kingsland, texas," usa""",66.0
37041,214394,rogersville, alabama," usa""",66.0
10221,58873,stuarts draft, virginia," usa""",66.0
37034,214348,methuen, massachusetts," usa""",66.0
31723,183103,albuquerque, new mexico," usa""",66.0
18689,108275,sechelt, british columbia," canada""",66.0
18684,108261,richmond, virginia," usa""",66.0
37032,214316,guetersloh, hamburg," germany""",66.0
28699,165781,port orchard, washington," usa""",66.0
43283,249634,shelton, washington," usa""",66.0
23611,135959,antioch, california," usa""",66.0
28771,166327,tigard, ,,66.0
25352,145703,grand rapids, michigan," usa""",66.0
33049,191418,olympia, washington," usa""",66.0
20831,120647,san jose, california," usa""",66.0
41695,240937,bridgewater, massachusetts," usa""",66.0
1054,6349,pinson, alabama," usa""",66.0
27601,159283,nuneaton, england," united kingdom""",66.0
4232,25616,plano, texas," usa""",66.0
24786,142590,charleston, west virginia," usa""",66.0
34847,202346,cary, north carolina," usa""",66.0
1212,7119,rock hill, missouri," usa""",66.0
1134,6766,edmonton, alberta," canada""",66.0
32108,185361,new york, new york," usa""",66.0
14549,83997,colorado springs, colorado," usa""",66.0
14343,82869,beaverton, oregon," usa""",66.0
4773,28592,ellenton, florida," usa""",66.0
41251,238568,middletown, maryland," usa""",66.0
42029,242730,santa cruz, n/a," usa""",66.0
38663,223849,st paul, minnesota," usa""",66.0
12548,72005,lacey, washington," usa""",66.0
23158,133379,kdh, north carolina," usa""",66.0
35916,208174,kenosha, wisconsin," usa""",66.0
20199,116746,barton, vermont," usa""",66.0
13396,77267,orange, california," usa""",66.0
883,5439,houston, texas," usa""",66.0
45839,264524,bowdoin, ,,66.0
35938,208252,santa clara, california," usa""",66.0
841,5162,tehachapi, california," usa""",66.0
36475,210838,springfield, illinois," usa""",66.0
12705,73059,spring, texas," usa""",66.0
27286,157208,waterloo, iowa," usa""",66.0
14119,81637,gerroa, new south wales," australia""",66.0
36064,208674,olympia, washington," usa""",66.0
38625,223663,bacton green, norfolk," united kingdom""",66.0
3982,24153,berkeley, california," usa""",66.0
33287,192693,dripping springs, texas," usa""",66.0
35910,208155,greenfield, illinois," usa""",66.0
4554,27399,st. augustine, florida," usa""",66.0
13172,75833,stuttgart, baden-württemberg," germany""",66.0
23146,133294,portland, oregon," usa""",66.0
23639,136077,thousand oaks, california," usa""",66.0
32000,184647,sacramento, california," usa""",66.0
41734,241152,howell, michigan," usa""",66.0
20259,117132,st louis, missouri," usa""",66.0
24867,143121,coeur d alene, idaho," usa""",66.0
42343,244402,lafayette, louisiana," usa""",66.0
10871,62511,altamonte springs, florida," usa""",65.0
26461,152131,perth, western australia," australia""",65.0
32514,188052,eugene, oregon," usa""",65.0
14405,83160,oregon city, oregon," usa""",65.0
9748,56201,maple lake, minnesota," usa""",65.0
3965,24044,livingston, texas," usa""",65.0
37003,214133,hamilton, montana," usa""",65.0
36308,209833,stanton, california," usa""",65.0
1771,10921,middleburg, florida," usa""",65.0
32254,186564,barcelona, catalunya," spain""",65.0
15805,91617,tondabayashi-shi, osaka," japan""",65.0
28319,163545,burlington, vermont," usa""",65.0
29140,168484,farmington, connecticut," usa""",65.0
28355,163708,sun city center`, florida," usa""",65.0
48017,277439,turner, oregon," usa""",65.0
40127,232332,san luis obispo, california," usa""",65.0
40410,233819,lowville, new york," usa""",65.0
39209,226998,orange park, florida," usa""",65.0
21353,123510,westminster, colorado," usa""",65.0
39761,230177,houma, louisiana," usa""",65.0
1497,8872,athens, georgia," usa""",65.0
46746,269576,bluff, utah," usa""",65.0
12738,73261,washington, dc," usa""",65.0
19330,112111,havertown, pennsylvania," usa""",65.0
3071,18951,tucson, arizona," usa""",65.0
1529,9141,durango, colorado," usa""",65.0
26430,151946,state college, pennsylvania," usa""",65.0
10828,62241,des moines, iowa," usa""",65.0
27174,156462,columbia, pennsylvania," usa""",65.0
32353,187145,grapeview, washington," usa""",65.0
43288,249650,bridgeton, new jersey," usa""",65.0
16242,93985,jupiter, florida," usa""",65.0
19784,114627,louisville, kentucky," usa""",65.0
3948,23951,morehead, kentucky," usa""",65.0
35331,205162,costa mesa, california," usa""",65.0
10145,58453,marblehead, massachusetts," usa""",65.0
39852,230715,atlanta, georgia," usa""",65.0
3942,23914,belvidere, tennessee," usa""",65.0
45728,263852,lake mary, florida," usa""",65.0
16864,97602,winter haven, florida," usa""",65.0
18455,106843,middletown, indiana," usa""",65.0
22772,131276,toronto, ontario," canada""",65.0
27508,158725,virginia beach, virginia," usa""",65.0
6324,36701,belleville, ontario," canada""",65.0
38976,225710,seattle, washington," usa""",65.0
25453,146108,kingwood, texas," usa""",65.0
32633,188668,seattle, washington," usa""",65.0
16207,93796,cave junction, oregon," usa""",65.0
38870,225084,troutville, virginia," usa""",65.0
16969,98255,lynn haven, florida," usa""",65.0
4111,24872,chula vista, california," usa""",65.0
2875,17704,houston, texas," usa""",65.0
43590,251302,st. louis, missouri," usa""",65.0
34043,197272,pie town, new mexico," usa""",65.0
10655,61211,walnut creek, california," usa""",65.0
20064,116076,rixensart, brabant wallon," belgium""",65.0
13969,80776,portland, oregon," usa""",65.0
47084,271398,tucson, arizona," usa""",65.0
37830,219055,amesbury, massachusetts," usa""",65.0
16255,94029,williamsburg, michigan," usa""",65.0
16204,93773,scranton, pennsylvania," usa""",65.0
36527,211170,palatine, illinois," usa""",65.0
4198,25395,moyock, north carolina," usa""",65.0
18014,104334,federal way, washington," usa""",65.0
44145,254386,rock hill, south carolina," usa""",65.0
46988,270841,north potomac, maryland," usa""",65.0
14811,85549,mount vernon, ohio," usa""",65.0
22140,127702,ladysmith, british columbia," canada""",65.0
5105,30416,lacey, washington," usa""",65.0
3307,20458,houma, louisiana,,65.0
11642,66909,high wycombe, england," united kingdom""",65.0
21569,124708,canberra, australian capital territory," australia""",65.0
13817,79838,redwood city, california," usa""",65.0
11593,66610,west allis, wisconsin," usa""",65.0
45474,262219,virginia beach, virginia," usa""",65.0
27963,161598,chardon, ohio," usa""",65.0
45380,261621,wilmington, delaware," usa""",65.0
40979,237078,forest park, illinois," usa""",65.0
5236,30968,poway, california," usa""",65.0
33736,195238,saratoga springs, new york," usa""",65.0
39515,228738,vista, california," usa""",65.0
47318,273054,honolulu, hawaii," usa""",65.0
30462,175532,virginia beach, virginia," usa""",65.0
15092,87228,pearl river, louisiana," usa""",65.0
27835,160899,belton, ,,65.0
40849,236408,stockton, california," usa""",65.0
14935,86284,pine grove, california," usa""",65.0
22348,128843,new york, new york," usa""",65.0
19079,110618,olympia, washington," usa""",65.0
27846,160994,norwalk, california," usa""",65.0
4971,29805,dallas, texas," usa""",65.0
46927,270501,ashburton, canterbury," new zealand""",65.0
4989,29888,hedgesville, west virginia," usa""",65.0
34385,199416,houma, louisiana,,65.0
26856,154399,collingwood, victoria," australia""",65.0
24718,142175,houston, texas," usa""",65.0
33688,194946,portland, oregon," usa""",65.0
8633,50135,tully, new york," usa""",65.0
34275,198767,sebring, florida," usa""",65.0
41020,237320,dekalb, illinois," usa""",65.0
43927,253107,liverpool, england," united kingdom""",65.0
17971,104144,florence, alabama," usa""",65.0
12583,72233,shelbyville, tennessee," usa""",65.0
2160,13280,lakewood, colorado," usa""",65.0
