Title-and-Author,num_ratings,avg_rating
practical demonkeeping by christopher moore,19,7.684210526315789
isle of dogs by patricia cornwell,19,6.2105263157894735
dragons of autumn twilight by margaret weis,19,7.631578947368421
the lottery winner by mary higgins clark,19,7.421052631578948
the stone diaries by carol shields,19,7.473684210526316
amy and isabelle by elizabeth strout,19,7.2105263157894735
nicolae by tim f . lahaye,19,8.421052631578947
the vagina monologues by eve ensler,19,7.947368421052632
the te of piglet by benjamin hoff,19,7.7368421052631575
dark rivers of the heart by dean r . koontz,19,7.684210526315789
accident by danielle steel,19,6.947368421052632
charlie and the chocolate factory by roald dahl,19,8.789473684210526
and then there were none by agatha christie,19,8.368421052631579
the wasp factory by iain banks,19,7.7894736842105265
chapterhouse dune by frank herbert,19,7.947368421052632
m is for malice by sue grafton,19,7.684210526315789
ender's shadow by orson scott card,19,9.052631578947368
blue moon by laurell k . hamilton,19,8.0
l is for lawless by sue grafton,19,7.631578947368421
getting over it by anna maxted,19,7.526315789473684
seize the night by dean koontz,19,8.0
the surgeon by tess gerritsen,19,7.7894736842105265
wicca by scott cunningham,19,8.421052631578947
standing in the rainbow by fannie flagg,19,8.0
road less traveled by m . scott peck,19,7.421052631578948
the virgin blue by tracy chevalier,19,8.263157894736842
the dogs of babel by carolyn parkhurst,19,8.421052631578947
pretend you don't see her by mary higgins clark,19,7.7368421052631575
nerd in shining armor by vicki lewis thompson,19,7.2105263157894735
final target by iris johansen,19,7.526315789473684
the blue nowhere by jeffery deaver,19,8.31578947368421
the picture of dorian gray by oscar wilde,19,8.31578947368421
h is for homicide by sue grafton,19,8.0
lost in a good book by jasper fforde,19,8.263157894736842
half asleep in frog pajamas by tom robbins,19,7.157894736842105
red storm rising by tom clancy,19,7.368421052631579
key of knowledge by nora roberts,19,8.105263157894736
blackwood farm by anne rice,18,7.833333333333333
blood and gold by anne rice,18,6.722222222222222
the unbearable lightness of being by milan kundera,18,7.888888888888889
old man and the sea by ernest hemingway,18,8.61111111111111
flowers in the attic by v . c . andrews,18,8.277777777777779
killing time by caleb carr,18,5.055555555555555
at home in mitford by jan karon,18,8.166666666666666
the bear and the dragon by tom clancy,18,7.944444444444445
easy prey by john sandford,18,7.666666666666667
the master and margarita by mikhail bulgakov,18,8.38888888888889
blade runner by philip k . dick,18,8.0
key of valor by nora roberts,18,8.88888888888889
eyes of the dragon by stephen king,18,8.555555555555555
sleep no more by greg iles,18,7.888888888888889
slow waltz in cedar bend by robert james waller,18,6.833333333333333
the bone collector by jeff deaver,18,8.555555555555555
shock by robin cook,18,7.777777777777778
sleepers by lorenzo carcaterra,18,6.944444444444445
things fall apart by chinua achebe,18,8.777777777777779
the claiming of sleeping beauty by rice anne,18,6.888888888888889
a spell for chameleon by piers anthony,18,8.055555555555555
burnt offerings by laurell k . hamilton,18,8.11111111111111
mansfield park by jane austen,18,8.555555555555555
picture of dorian gray by oscar wilde,18,7.722222222222222
it's not about the bike by lance armstrong,18,8.222222222222221
violin by anne rice,18,6.111111111111111
man and boy by tony parsons,18,7.5
vittorio the vampire by anne rice,18,6.888888888888889
a virtuous woman by kaye gibbons,18,7.222222222222222
stargirl by jerry spinelli,18,8.333333333333334
lady chatterley's lover by d . h . lawrence,18,7.5
engaging the enemy by nora roberts,18,7.611111111111111
we'll meet again by mary higgins clark,18,7.5
sword of shannara by terry brooks,18,7.944444444444445
the fountainhead by ayn rand,18,8.555555555555555
debt of honor by tom clancy,18,7.5
scientific progress goes 'boink' by bill watterson,18,9.333333333333334
sushi for beginners by marian keyes,18,8.0
sea glass by anita shreve,18,7.666666666666667
survivor by chuck palahniuk,18,8.277777777777779
stupid white men . eine abrechnung mit dem amerika unter george w . bush by michael moore,18,7.333333333333333
the diary of ellen rimbauer by ellen rimbauer,18,6.444444444444445
"the lion , the witch and the wardrobe by c . s . lewis",18,9.166666666666666
clear and present danger by tom clancy,18,7.888888888888889
are you there god by judy blume,18,8.555555555555555
birthright by nora roberts,18,7.833333333333333
uh - oh by robert fulghum,18,7.388888888888889
the pact by jodi picoult,18,8.11111111111111
dirk gently's holistic detective agency by douglas adams,18,7.555555555555555
sea swept by nora roberts,18,8.0
shampoo planet by douglas coupland,18,7.055555555555555
girlfriend in a coma by douglas coupland,17,6.9411764705882355
merrick by anne rice,17,6.470588235294118
illuminati by dan brown,17,8.470588235294118
catch me if you can by stan redding,17,8.058823529411764
the summerhouse by jude deveraux,17,7.352941176470588
envy by sandra brown,17,7.9411764705882355
the secret diary of adrian mole aged 13 3 / 4 by sue townsend,17,8.0
microserfs by douglas coupland,17,7.705882352941177
pattern recognition by william gibson,17,7.764705882352941
rachel's holiday by marian keyes,17,7.823529411764706
ruby by v . c . andrews,17,7.176470588235294
notes from a small planet by bill bryson,17,7.705882352941177
the lost continent by bill bryson,17,7.705882352941177
a man in full by tom wolfe,17,7.588235294117647
the darwin awards by wendy northcutt,17,8.058823529411764
anna karenina by leo tolstoy,17,8.294117647058824
northanger abbey by jane austen,17,7.764705882352941
dirty jokes and beer by drew carey,17,6.588235294117647
portrait in sepia by isabel allende,17,8.176470588235293
welcome to temptation by jennifer crusie,17,7.588235294117647
let me call you sweetheart by mary higgins clark,17,7.529411764705882
three junes by julia glass,17,7.352941176470588
lightning by dean r . koontz,17,8.588235294117647
romeo and juliet by william shakespeare,17,8.529411764705882
in a sunburned country by bill bryson,17,8.705882352941176
rainbow six by tom clancy,17,7.647058823529412
cold sassy tree by olive ann burns,17,8.352941176470589
smilla's sense of snow by peter hoeg,17,7.647058823529412
the neverending story by michael ende,17,8.647058823529411
the name of the rose by umberto eco,17,8.823529411764707
night sins by tami hoag,17,7.647058823529412
all the pretty horses by cormac mccarthy,17,6.9411764705882355
the simple truth by david baldacci,17,6.352941176470588
a short guide to a happy life by anna quindlen,17,7.647058823529412
lake wobegon days by garrison keillor,17,8.294117647058824
the cobra event by richard preston,17,8.352941176470589
the prayer of jabez by bruce wilkinson,17,6.294117647058823
whispers by dean r . koontz,17,7.764705882352941
a civil action by jonathan harr,17,7.294117647058823
griffin & sabine by nick bantock,17,9.0
eleventh hour by catherine coulter,17,7.764705882352941
invasion by robin cook,16,7.0625
don't stand too close to a naked man by tim allen,16,6.625
mutant message down under by marlo morgan,16,8.1875
the forgotten by faye kellerman,16,7.5
scarlet letter by nathaniel hawthorne,16,7.25
i'm a stranger here myself by bill bryson,16,8.25
traveling mercies by anne lamott,16,8.375
le divorce by diane johnson,16,6.5625
my point . . . and i do have one by ellen degeneres,16,7.5625
"angus , thongs and full - frontal snogging by louise rennison",16,7.1875
rush limbaugh is a big fat idiot by al franken,16,6.625
the witches of eastwick by john updike,16,7.8125
september by rosamunde pilcher,16,7.0
the winner by david baldacci,16,7.375
the cat in the hat by dr . seuss,16,9.625
reviving ophelia by mary pipher,16,7.3125
the horse and his boy by c . s . lewis,16,8.5
the survivors club by lisa gardner,16,8.4375
a girl named zippy by haven kimmel,16,7.0625
falling up by shel silverstein,16,9.0625
gone with the wind by margaret mitchell,16,8.9375
hitchhikers's guide to the galaxy by douglas adams,16,8.3125
little house in the big woods by laura ingalls wilder,16,9.0
fingersmith by sarah waters,16,8.75
das parfum by patrick suskind,16,7.625
prozac nation by elizabeth wurtzel,16,7.1875
the rule of four by ian caldwell,16,7.3125
forrest gump by winston groom,16,7.625
moo by jane smiley,16,6.6875
hide & seek by james patterson,16,7.9375
speaker for the dead by orson scott card,16,8.1875
a cold heart by jonathan kellerman,16,7.8125
the smoke jumper by nicholas evans,16,7.1875
catering to nobody by diane mott davidson,16,7.625
the silver chair by c . s . lewis,16,8.125
the silmarillion by j . r . r . tolkien,16,7.625
heart of darkness by joseph conrad,16,7.25
"guns , germs , and steel by jared diamond",16,8.5625
contagion by robin cook,16,7.9375
nine stories by j . d . salinger,16,7.5625
mindhunter by john e . douglas,16,8.4375
memoirs of a geisha by arthur golden,16,9.25
waiting by debra ginsberg,16,7.375
the indwelling by tim lahaye,16,8.375
all the weyrs of pern by anne mccaffrey,16,8.75
odd thomas by dean koontz,16,8.6875
the ugly duckling by iris johansen,16,7.875
miss julia speaks her mind by ann b . ross,16,7.75
the switch by sandra brown,16,7.25
unspeakable by sandra brown,16,7.75
the cardinal of the kremlin by tom clancy,16,7.5625
the house on mango street by sandra cisneros,16,8.125
a fine balance by rohinton mistry,16,8.125
bloody bones by laurell k . hamilton,16,8.4375
dune messiah by frank herbert,16,8.25
"the lion , the witch , and the wardrobe by c . s . lewis",16,8.5625
tess of the d'urbervilles by thomas hardy,16,8.375
the plains of passage by jean m . auel,16,7.25
the temple of my familiar by alice walker,16,7.5
silent night by mary higgins clark,16,7.4375
body of lies by iris johansen,16,8.125
gulliver's travels by jonathan swift,15,7.6
sacred sins by nora roberts,15,7.0
texas by sandra brown,15,7.533333333333333
the scandalous summer of sissy leblanc by loraine despres,15,7.533333333333333
lost by gregory maguire,15,6.0
die saulen der erde . roman by ken follett,15,8.133333333333333
the count of monte cristo by alexandre dumas,15,7.6
that camden summer by lavyrle spencer,15,7.466666666666667
a portrait of the artist as a young man by james joyce,15,6.933333333333334
once upon a more enlightened time by james finn garner,15,8.066666666666666
the general's daughter by nelson demille,15,7.933333333333334
one by richard bach,15,7.933333333333334
the perfect husband by lisa gardner,15,7.4
friday by robert heinlein,15,7.533333333333333
the great hunt by robert jordan,15,8.466666666666667
chesapeake blue by nora roberts,15,8.333333333333334
mrs dalloway by virginia woolf,15,7.2
the next accident by lisa gardner,15,8.2
the arctic incident by eoin colfer,15,8.133333333333333
welcome to my planet by shannon olson,15,7.2
across the nightingale floor by lian hearn,15,8.6
red dwarf by grant naylor,15,8.666666666666666
lucky you by carl hiaasen,15,7.933333333333334
mr . perfect by linda howard,15,8.333333333333334
the lake house by james patterson,15,7.333333333333333
death of a salesman by arthur miller,15,7.0
getting rid of bradley by jennifer crusie,15,6.933333333333334
the phantom tollbooth by norton juster,15,9.2
succulent wild woman by sark,15,8.866666666666667
downsize this by michael moore,15,8.4
the diving bell and the butterfly by jean - dominique bauby,15,8.2
all i need to know i learned from my cat by suzy becker,15,8.8
possessing the secret of joy by alice walker,15,8.4
melody by v . c . andrews,15,6.533333333333333
the fires of heaven by robert jordan,15,8.4
fever pitch by nick hornby,15,6.466666666666667
hocus pocus by kurt vonnegut,15,7.933333333333334
the mistress of spices by chitra banerjee divakaruni,15,7.066666666666666
if only it were true by marc levy,15,7.066666666666666
a knight in shining armor by jude deveraux,15,8.933333333333334
felidae . roman by akif pirincci,15,7.933333333333334
life strategies by phillip c . mcgraw,15,7.533333333333333
